Smiles 1,Smiles 2,DES melting temperature,molar ratio of component 1,SELFIES 1,SELFIES 2
CCCCCCCCCCCCCC(=O)O,CC[N+](CC)(CC)CC.[Cl-],320.35,0.812,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O],[C][C][N+1][Branch1][Ring1][C][C][Branch1][Ring1][C][C][C][C].[Cl-1]
CCCCCCCCCCCCCC(=O)O,CC[N+](CC)(CC)CC.[Cl-],324.35,0.894,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O],[C][C][N+1][Branch1][Ring1][C][C][Branch1][Ring1][C][C][C][C].[Cl-1]
CCCCCCCCCCCCCC(=O)O,CC[N+](CC)(CC)CC.[Cl-],324.97,0.896,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O],[C][C][N+1][Branch1][Ring1][C][C][Branch1][Ring1][C][C][C][C].[Cl-1]
CCCCCCCCCCCCCC(=O)O,CCC[N+](CCC)(CCC)CCC.[Cl-],473.35,0.1,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O],[C][C][C][N+1][Branch1][Ring2][C][C][C][Branch1][Ring2][C][C][C][C][C][C].[Cl-1]
CCCCCCCCCCCCCC(=O)O,CCC[N+](CCC)(CCC)CCC.[Cl-],439.35,0.2,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O],[C][C][C][N+1][Branch1][Ring2][C][C][C][Branch1][Ring2][C][C][C][C][C][C].[Cl-1]
CCCCCCCCCCCCCC(=O)O,CCC[N+](CCC)(CCC)CCC.[Cl-],398.05,0.3,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O],[C][C][C][N+1][Branch1][Ring2][C][C][C][Branch1][Ring2][C][C][C][C][C][C].[Cl-1]
CCCCCCCCCCCCCC(=O)O,CCC[N+](CCC)(CCC)CCC.[Cl-],353.75,0.4,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O],[C][C][C][N+1][Branch1][Ring2][C][C][C][Branch1][Ring2][C][C][C][C][C][C].[Cl-1]
CCCCCCCCCCCCCC(=O)O,CCC[N+](CCC)(CCC)CCC.[Cl-],315.25,0.5,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O],[C][C][C][N+1][Branch1][Ring2][C][C][C][Branch1][Ring2][C][C][C][C][C][C].[Cl-1]
CCCCCCCCCCCCCC(=O)O,CCC[N+](CCC)(CCC)CCC.[Cl-],307.62,0.55,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O],[C][C][C][N+1][Branch1][Ring2][C][C][C][Branch1][Ring2][C][C][C][C][C][C].[Cl-1]
CCCCCCCCCCCCCC(=O)O,CCC[N+](CCC)(CCC)CCC.[Cl-],305.68,0.6,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O],[C][C][C][N+1][Branch1][Ring2][C][C][C][Branch1][Ring2][C][C][C][C][C][C].[Cl-1]
CCCCCCCCCCCCCC(=O)O,CCC[N+](CCC)(CCC)CCC.[Cl-],308.55,0.65,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O],[C][C][C][N+1][Branch1][Ring2][C][C][C][Branch1][Ring2][C][C][C][C][C][C].[Cl-1]
CCCCCCCCCCCCCC(=O)O,CCC[N+](CCC)(CCC)CCC.[Cl-],311.35,0.7,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O],[C][C][C][N+1][Branch1][Ring2][C][C][C][Branch1][Ring2][C][C][C][C][C][C].[Cl-1]
CCCCCCCCCCCCCC(=O)O,CCC[N+](CCC)(CCC)CCC.[Cl-],313.15,0.7079999999999999,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O],[C][C][C][N+1][Branch1][Ring2][C][C][C][Branch1][Ring2][C][C][C][C][C][C].[Cl-1]
CCCCCCCCCCCCCC(=O)O,CCC[N+](CCC)(CCC)CCC.[Cl-],323.45,0.8,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O],[C][C][C][N+1][Branch1][Ring2][C][C][C][Branch1][Ring2][C][C][C][C][C][C].[Cl-1]
CCCCCCCCCCCCCC(=O)O,CCC[N+](CCC)(CCC)CCC.[Cl-],322.45,0.803,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O],[C][C][C][N+1][Branch1][Ring2][C][C][C][Branch1][Ring2][C][C][C][C][C][C].[Cl-1]
CCCCCCCCCCCCCC(=O)O,CCC[N+](CCC)(CCC)CCC.[Cl-],326.35,0.9,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O],[C][C][C][N+1][Branch1][Ring2][C][C][C][Branch1][Ring2][C][C][C][C][C][C].[Cl-1]
CCCCCCCCCCCCCC(=O)O,CCC[N+](CCC)(CCC)CCC.[Cl-],326.62,0.901,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O],[C][C][C][N+1][Branch1][Ring2][C][C][C][Branch1][Ring2][C][C][C][C][C][C].[Cl-1]
CCCCCCCCCCCCCC(=O)O,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],332.6,0.1029999999999999,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O],[C][C][C][C][N+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C].[Cl-1]
CCCCCCCCCCCCCC(=O)O,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],321.9,0.2,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O],[C][C][C][C][N+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C].[Cl-1]
CCCCCCCCCCCCCC(=O)O,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],308.3,0.316,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O],[C][C][C][C][N+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C].[Cl-1]
CCCCCCCCCCCCCC(=O)O,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],298.5,0.4129999999999999,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O],[C][C][C][C][N+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C].[Cl-1]
CCCCCCCCCCCCCC(=O)O,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],285.1,0.4939999999999999,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O],[C][C][C][C][N+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C].[Cl-1]
CCCCCCCCCCCCCC(=O)O,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],297.2,0.6109999999999999,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O],[C][C][C][C][N+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C].[Cl-1]
CCCCCCCCCCCCCC(=O)O,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],305.2,0.693,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O],[C][C][C][C][N+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C].[Cl-1]
CCCCCCCCCCCCCC(=O)O,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],314.5,0.798,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O],[C][C][C][C][N+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C].[Cl-1]
CCCCCCCCCCCCCC(=O)O,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],321.9,0.898,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O],[C][C][C][C][N+1][Branch1][Branch1][C][C][C][C][Branch1][Branch1][C][C][C][C][C][C][C][C].[Cl-1]
CCCCCCCCCCCCCC(=O)O,C[N+](C)(C)CCO.[Cl-],562.6,0.054,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CCCCCCCCCCCCCC(=O)O,C[N+](C)(C)CCO.[Cl-],536.7,0.1,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CCCCCCCCCCCCCC(=O)O,C[N+](C)(C)CCO.[Cl-],504.25,0.156,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CCCCCCCCCCCCCC(=O)O,C[N+](C)(C)CCO.[Cl-],475.83,0.2079999999999999,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CCCCCCCCCCCCCC(=O)O,C[N+](C)(C)CCO.[Cl-],451.33,0.255,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CCCCCCCCCCCCCC(=O)O,C[N+](C)(C)CCO.[Cl-],429.53,0.2939999999999999,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CCCCCCCCCCCCCC(=O)O,C[N+](C)(C)CCO.[Cl-],413.52,0.333,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CCCCCCCCCCCCCC(=O)O,C[N+](C)(C)CCO.[Cl-],374.53,0.403,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CCCCCCCCCCCCCC(=O)O,C[N+](C)(C)CCO.[Cl-],373.62,0.4209999999999999,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CCCCCCCCCCCCCC(=O)O,C[N+](C)(C)CCO.[Cl-],327.68,0.498,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CCCCCCCCCCCCCC(=O)O,C[N+](C)(C)CCO.[Cl-],323.3,0.509,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CCCCCCCCCCCCCC(=O)O,C[N+](C)(C)CCO.[Cl-],317.03,0.551,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CCCCCCCCCCCCCC(=O)O,C[N+](C)(C)CCO.[Cl-],317.4,0.554,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CCCCCCCCCCCCCC(=O)O,C[N+](C)(C)CCO.[Cl-],325.13,0.5939999999999999,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CCCCCCCCCCCCCC(=O)O,C[N+](C)(C)CCO.[Cl-],325.75,0.684,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
CCCCCCCCCCCCCC(=O)O,C[N+](C)(C)CCO.[Cl-],325.95,0.689,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][=Branch1][C][=O][O],[C][N+1][Branch1][C][C][Branch1][C][C][C][C][O].[Cl-1]
